unit_id;winner_found;winner_name;inn;customer_name;customer_inn;purchase_number;purchase_name;is_service_file;data_anonymized;confidence;processing_time_ms;model_used;timestamp
UNIT_0f71e6cabf8b44a1;False;;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛИНИНСКОЕ САДОВО-ПАРКОВОЕ ХОЗЯЙСТВО""";;32515512152;Поставка обуви специализированной ( сапоги ЭВА);False;;;39295;GLM-4.7;
UNIT_0f87c39e8ee643bf;True;"АО ""РОССЕТИ НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР""";;филиал ПАО «Россети» - МЭС Урала;;32515516364;право заключения договора на оказание услуг по проведению профессиональных экзаменов персонала, в рамках независимой оценки квалификаций для нужд филиала ПАО «Россети» - МЭС Урала в 2026 году;False;;1.0;76925;GLM-4.7;
UNIT_0fba59fe17314974;False;;;;;;;False;;;;GLM-4.7;
UNIT_104ad58698824a90;True;САЖНЕВ ЮРИЙ ЮРЬЕВИЧ;;ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ''МУРМАНСКИЙ ОБЛАСТНОЙ МЕДИЦИНСКИЙ ЦЕНТР'';;32615629752;Фотобарабан;False;;1.0;23569;GLM-4.7;
UNIT_1076118666514179;True;"ООО ""ФАРМПЛЮС""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ХВАЛЫНСКИЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ""";;32615627169;Поставка подгузников для взрослых для нужд ГАУ СО «Хвалынский дом-интернат для престарелых и инвалидов»;False;;1.0;60136;GLM-4.7;
UNIT_107714a0e6964950;False;;;Публичное акционерное общество «Россети»;;32515423084;конкурс в электронной форме на право заключения договора на выполнение работ по модернизации модуля интеграции информационной системы раскрытия информации налогового учета Публичного акционерного общества «Россети» в рамках налогового мониторинга;False;;;34898;GLM-4.7;
UNIT_10b5e304f5254174;True;АО «Орелгортеплоэнерго»;5752049900;ГУП Орловской области «Орелфармация»;5752004272;32615627347;закупка услуг по горячему водоснабжению у единственного поставщика;False;;1.0;42104;GLM-4.7;
UNIT_10f8367bea8144c0;False;;;АО «Роcсети Центр закупок»;;32515480049;на право заключения соглашения о проведении в дальнейшем среди победителей конкурентного предварительного отбора запросов цен на право заключения договоров на выполнение работ по расчистке и расширению просек ВЛ 110-750 кВ в 2025-2027 гг;False;;;71954;GLM-4.7;
UNIT_11cee5e92bfe4971;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК""";7811510742;АО «ТЭК СПб»;;32515549845;Поставка запасных частей для специализированной техники;False;;1.0;74309;GLM-4.7;
UNIT_12360c5157f94b3a;True;ООО «РОСТЭНЕРГОМОНТАЖ»;6163138013;Филиал ПАО «Россети Центр и Приволжье» - «Тулэнерго»;;32515413134;Запрос цен по результатам конкурентного предварительного отбора на право заключения Договора на выполнение ПИР и СМР «Строительство ВЛЗ 6/0,4 кВ, КТП 6/0,4 кВ, ВЛИ-0,4 кВ с установкой выносных приборов учета в Ленинском районе электрических сетей»;False;;1.0;37213;GLM-4.7;
UNIT_12b281a3c52d412c;False;;;"ООО ""Башкирэнерго""";;32515588979;"Поставка зарядно-выпрямительного устройства для ПО БцЭС ООО ""Башкирэнерго"" 26-002840";False;;;42343;GLM-4.7;
UNIT_130f0a8e83ca4341;True;Заявка №9583;;ФГБУ «АМП Черного моря»;;;Приобретение лицензий на программно-аппаратный комплекс User Gate D200;False;;0.7;31089;GLM-4.7;
UNIT_1312fa1dbaa94429;False;;;"Общество с ограниченной ответственностью ""Совместная Компания ""РУСВЬЕТПЕТРО""";;32414350326;ВЗП-241203/60 Услуги по перевозке пассажиров автомобильным транспортом;False;;;17678;GLM-4.7;
UNIT_13a3d14c5f4e4a68;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БРЯНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №1""";;32615602752;Поставка лекарственных препаратов для нужд ГАУЗ БГБ №1;False;;;22458;GLM-4.7;
UNIT_13c555a7f0004b63;False;;;ГАУ РХ «Объединение «Абаканский пансионат ветеранов»;;32615626765;;False;;;39213;GLM-4.7;
UNIT_13cd8b462ebd487e;True;ИП НАХАЕВА СВЕТЛАНА ГЕННАДЬЕВНА;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР СОЦИАЛЬНОГО ПИТАНИЯ Г.БЕРЕЗНИКИ""";;;"Ежедневная поставка продовольственных товаров ""Молоко""";False;;0.9;32970;GLM-4.7;
UNIT_13fe37fbca0c4ac3;True;"ООО ""МЕГАОПТ""";1400020606;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЯКУТСКИЙ СПЕЦИАЛИЗИРОВАННЫЙ СТОМАТОЛОГИЧЕСКИЙ ЦЕНТР""";;32514524489;Поставка хозяйственных товаров;False;;1.0;28872;GLM-4.7;
UNIT_14212b7040774dfb;False;;;Общество с ограниченной ответственностью «Производственная Компания «Борец»;;32515585464;Поставка медной проволоки диаметром 1,25 мм и 1,4 мм;False;;;16962;GLM-4.7;
UNIT_14691fc67f6a461c;False;;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «МЕЖДУНАРОДНЫЙ АЭРОПОРТ «СИМФЕРОПОЛЬ»;;32515551714;Открытый сбор технико-коммерческих предложений (МАБП-2649);False;;;17776;GLM-4.7;
UNIT_14934d46264c4e8a;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ПОЛИКЛИНИКА № 1""";;32515563378;Оказание услуг по проведению медицинских исследований (рентгеноскопия желудка, ирригоскопия);False;;;21791;GLM-4.7;
UNIT_14d0f52a3d944fa4;True;Общество с Ограниченной Ответственностью «Прима-Энерго»;7802846633;Муниципальное предприятие «Всеволожское предприятие электрических сетей»;;;выполнение работ по строительству «под ключ» объектов: Строительство КЛ-10 кВ ф.525-111 от РУ-10кВ ТП-329 до оп.1, L- 40 м» г. Всеволожск, «Строительство КЛ-10 кВ ф.525-111 от ВЛЗ-10кВ оп.9 до РУ-10 кВ ТП-357, L- 60 м» г. Всеволожск;False;;1.0;25614;GLM-4.7;
UNIT_14f61d6cf4a14c25;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЦЕНТР ТЕХНИЧЕСКОГО ОСНАЩЕНИЯ И МОДЕРНИЗАЦИИ ОБРАЗОВАНИЯ""";;32514500559;Поставка товаров (шкаф для хранения медицинских изделий металлический и др.) для оснащения учреждений СПО в 2025 году (СПО2025-172.1), лот 1;False;;;42089;GLM-4.7;
UNIT_14fe36de38514402;True;ИП ЦИБУЛЬСКАЯ НИНА ИВАНОВНА;;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 87""";;32515521515;"услуга по организации горячего питания обучающихся МАОУ ""Гимназия № 87""";False;;0.9;45244;GLM-4.7;
UNIT_1549ef4fb7ec43d7;False;;;АО «Россети Центр Закупки»;;;выполнение работ по расчистке от ДКР просек ВЛ филиала ПАО «Россети» - Северное ПМЭС;False;;;13110;GLM-4.7;
UNIT_1572c1dfe3d34904;True;Общество с ограниченной ответственностью частная охранная организация «Казачий редут» (ООО ЧОО «Казачий редут»);6163229694;ООО «Дельта»;;;Оказание услуг по охране имущественного комплекса Заказчика (РЭШ «Быстрянская 1-2»), не являющегося опасным производственным объектом;False;;1.0;59081;GLM-4.7;
UNIT_162c7e9270374dbe;True;АНО ДПО «НАНОРЗ»;5403056534;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В КРАСНОЯРСКОМ КРАЕ""";;32615628356;"Оказание образовательных услуг по программе ""Химик-эксперт медицинской организации""";False;;1.0;30384;GLM-4.7;
UNIT_165e738550534cf7;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ГИМНАЗИЯ ИМЕНИ Н.В. ПУШКОВА""";;32514500931;Оказание услуг по осуществлению комплекса мер, направленных на защиту материального имущества объектов, обеспечение внутриобъектового и пропускного режимов на 2025 год;True;;;34336;GLM-4.7;
UNIT_16729c1f78574079;False;;;;;;;False;;;;GLM-4.7;
UNIT_1681a6ee2a8544dc;True;Участник №1;;ПАО «ТГК-2»;;32515594256;поставку октадециламина водной эмульсии ЭМИКОР;False;;0.7;32250;GLM-4.7;
UNIT_16baf4edd59845ad;True;"ООО ""МАР""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКАЯ БОЛЬНИЦА №1 - НАЦИОНАЛЬНЫЙ ЦЕНТР МЕДИЦИНЫ ИМЕНИ М.Е. НИКОЛАЕВА""";;32514553998;"Поставка лекарственного препарата ""Вемурафениб"" (МНН)";False;;0.9;27225;GLM-4.7;
UNIT_16d93d6e40384348;False;;;;;;;False;;;;GLM-4.7;
UNIT_181aaef8704d4a84;True;ООО «Анадырская транспортная компания»;8709013004;Государственное автономное учреждение культуры Чукотского автономного округа «Окружной Дом народного творчества»;;32514582590;Оказание услуг по обращению с твердыми коммунальными отходами;False;;1.0;36914;GLM-4.7;
UNIT_1839cb766ebd4ce1;False;;;;;;;False;;;;GLM-4.7;
UNIT_18bc752593ec4319;False;;;;;32615628250;;False;;;42237;GLM-4.7;
UNIT_18c720701be1446e;True;ИП ДАНИЛОВА МАРИЯ ВИКТОРОВНА;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКАЯ БОЛЬНИЦА №1 - НАЦИОНАЛЬНЫЙ ЦЕНТР МЕДИЦИНЫ ИМЕНИ М.Е. НИКОЛАЕВА""";;32615611860;Поставка энтерального питания;False;;1.0;54471;GLM-4.7;
